question_id,is_correct,difficulty,successful_run,feedback
53,False,simple,True,"The current query returns individual rows of test takers for each school in Fresno, but the question asks for the total number of test takers across all schools in Fresno. We need to sum the NumTstTakr column to get the total count. Additionally, we should handle NULL values appropriately using COALESCE to avoid excluding any valid data."
34,True,moderate,True,"The query correctly calculates the free meal rate for students aged 5-17 at the school run by Kacey Gibson. It joins the schools and frpm (Free/Reduced Price Meals) tables using CDSCode as the key, filters for the specific administrator, and calculates the rate by dividing the free meal count by total enrollment for the specified age group. The result shows approximately 20.17% of students receive free meals."
904,True,moderate,True,"The query correctly identifies the race and year where Michael Schumacher recorded his fastest lap. It joins the necessary tables (races, lapTimes, and drivers), filters for Michael Schumacher specifically, orders by lap time (milliseconds) in ascending order, and takes the fastest one. The query includes all required components to accurately answer the question."
542,True,simple,True,"The query correctly answers the question by: 1) Joining the posts and users tables to link posts with their owners, 2) Filtering for posts owned by user 'csgillespie', and 3) Summing up the CommentCount for all matching posts. The result shows that csgillespie's posts have received a total of 256 comments."
1341,True,simple,True,"The query correctly retrieves the location for the 'Spring Budget Review' event. It uses the appropriate table (event) and filters exactly for the specified event name, returning the corresponding location. The result shows that the event is held in Conference Room BA 452, which directly answers the original question."
279,False,simple,True,"The query appears to be joining the wrong tables. The question asks for the label of a specific bond (TR001_10_11), but the query is joining the bond table with the molecule table and retrieving the molecule's label instead of the bond's label. The bond label should be directly available in the bond table."
491,True,simple,True,"The query correctly retrieves the Magic Card Market (MCM) name for the set released on June 9th, 2017. The query uses the proper date format (YYYY-MM-DD) and returns 'Commander Anthology' which is accurate. The SELECT statement appropriately uses mcmName to get the market name, and the WHERE clause correctly filters for the specific release date."
1314,True,simple,True,"The query correctly retrieves the full names of students from the Art and Design Department by joining the member table with the major table and filtering for the specific department. The query uses appropriate joins and filters to get the desired information, returning both first and last names of qualifying students."
1161,True,challenging,True,"The query correctly answers the question by: 1) Joining Patient and Examination tables to get the required data, 2) Filtering for patients age 50 and above using the Birthday field, 3) Filtering for in-patients using Admission = '+', and 4) Calculating the average aCL IgG concentration. The result of approximately 6.12 appears to be a valid average concentration value."
268,True,challenging,True,"The query correctly retrieves the elements involved in the bond with ID 'TR001_10_11'. It performs an appropriate join between the 'connected' and 'atom' tables to get the element information. The result shows that this bond connects a carbon (C) and an oxygen (O) atom, which is a valid chemical bond combination."
841,True,simple,True,"The query correctly retrieves the weight (63 kg) and race ('Human') for the superhero with ID 40. The JOIN operation between the superhero and race tables is properly implemented, and the WHERE clause correctly filters for the specific superhero ID. The result provides both requested pieces of information."
1102,False,moderate,True,"The query is incorrect because it orders by birthday ASC (ascending), which will give us the youngest player instead of the oldest. To get the oldest player, we should order by birthday DESC (descending). The rest of the query logic is correct in terms of joining the tables and filtering for the specific date and overall rating."
847,True,simple,True,"The query correctly answers the original question by: 1) Joining the qualifying and drivers tables to get driver information, 2) Filtering for race ID 19, 3) Ordering by Q2 time in ascending order (fastest first), and 4) Limiting to 1 result to get the best time. The query returns Fisichella as the driver with the fastest Q2 time in race 19."
1300,True,moderate,True,"The query correctly identifies the disease diagnosis (SLE) for the patient with the highest triglyceride level while still being within the normal range (< 200). The query joins the Examination and Laboratory tables appropriately, filters for normal triglyceride levels (TG < 200), orders by TG in descending order, and takes the top result. This matches the requirements of the original question."
1120,False,moderate,True,"The current query has several issues: 1) It only checks for goals where these players were in position 'away_player_5', but they could have played in other positions. 2) We should check all player positions (away_player_1 through away_player_11) to get the complete goal count. 3) The query structure assumes the player scored all away team goals when they were playing, which is incorrect as it counts the entire team's goals when these players were in the lineup."
1441,False,moderate,True,The query has a few issues: 1. The position filter 'Member' is unnecessary as we want to count all members regardless of their position. 2. The LIKE '%Education%' might be too restrictive as there could be education-related majors that don't contain the word 'Education'. We should rely on the college filter alone since we want all majors within the College of Education & Human Services.
920,True,simple,True,"The query correctly retrieves all distinct years where races were held at Silverstone Circuit. It properly joins the circuits and races tables and filters for Silverstone Circuit specifically. The results show a comprehensive list of years from 1950 to 2017, which aligns with the historical usage of the circuit in Formula 1. The query uses appropriate table aliases and the correct join condition."
648,True,simple,True,"The query correctly retrieves the display names and website URLs of users who have posted content that received more than 150 favorites. The query joins the users and posts tables appropriately using the OwnerUserId as the linking key, and applies the correct filter condition for FavoriteCount. The result shows both users with and without website URLs, which is appropriate as the WebsiteUrl field can be null."
113,True,simple,True,"The query correctly retrieves the birthday of the client who took the specified loan. The query joins the necessary tables (loan, account, disp, and client) to connect the loan information with the client's personal data. The conditions for the loan amount (98832) and date (1996-01-03) are properly specified, and the query returns the birth_date field from the client table. The result shows that the client was born on September 10, 1970."
686,False,simple,True,"The query returns the IDs of posts with above-average views, but the original question asks for the TOTAL NUMBER of such posts. The current query lists all post IDs instead of counting them. We need to use COUNT() to get the total number."
1405,True,moderate,True,"The query correctly retrieves all budgeted categories for the 'April Speaker' event and orders them by amount in ascending order. It joins the event and budget tables appropriately, groups by category, and shows the sum of amounts for each category. The results show four categories (Parking, Speaker Gifts, Advertisement, and Food) with their respective budgeted amounts in ascending order."
883,False,simple,False,LLM Failure
789,True,simple,True,The query correctly calculates the average weight of alien heroes. It joins the superhero table with the race table to filter for aliens and then calculates the average weight using SUM/COUNT. The CAST AS REAL ensures decimal precision in the calculation. The result appears reasonable for superhero weights in kilograms.
347,False,moderate,True,"There are several issues with the current query: 1. The artist name in the WHERE clause is 'Stephen Daniele' but the question asks for 'Stephen Daniel' - this is a spelling mismatch. 2. The query doesn't clearly indicate which cards these rulings belong to, making it difficult to identify the actual cards illustrated by the artist. 3. To properly answer the question about missing or degraded properties, we should include more card details in the selection. 4. The current results seem to be showing rulings for cards that might not be related to the specified artist."
1211,False,moderate,True,"There are multiple issues with the query: 1) The calculation of age using STRFTIME is not reliable as it only considers the year, not months and days. 2) The LDH range in the query (600-800) doesn't match the requirement of '100-300 index above normal range'. Assuming the normal range upper limit is 500, the query should look for values between 600-800. 3) It would be better to use DATEDIFF or a more precise age calculation method."
1115,True,challenging,True,"The query correctly calculates the percentage difference between Landon Donovan's and Jordan Bowery's overall ratings on July 12, 2013. The query performs the following operations correctly: 1) Joins Player and Player_Attributes tables, 2) Filters for the specific date, 3) Identifies the two players, 4) Calculates the percentage difference using the formula: ((Donovan - Bowery) / Donovan) * 100. The result shows that Donovan's rating was approximately 25.32% higher than Bowery's on that date."
1045,True,simple,True,"The query correctly retrieves the attacking work rate for Franco Zennaro by joining the Player and Player_Attributes tables and filtering for the specific player. The result shows that Franco Zennaro has a 'medium' attacking work rate, which directly answers the original question."
227,False,simple,True,"The query has several issues: 1. The table alias 'T' is referenced in the CASE statement but the table is aliased as 't' (case mismatch). 2. The table name is 'molecule' but we're querying for carcinogenic labels which might be in a different table. 3. Without seeing the database schema, this appears to be looking for a 'label' column directly in the molecule table which might not be correct."
1379,True,simple,True,The query is correctly structured and provides the accurate count of meeting events for 2020. It properly filters for event type 'Meeting' and uses SUBSTR to extract the year from the event_date field. The result shows that 9 meeting events were held in 2020.
717,True,simple,True,"The query correctly retrieves all superpowers associated with 3-D Man through proper table joins. It joins the superhero table with hero_power junction table and then with superpower table to get the power names. The result shows four distinct powers: Agility, Super Strength, Stamina, and Super Speed. The query structure and logic are sound."
1495,False,simple,True,"The query has several issues: 1) It doesn't explicitly show the consumption amount, making it difficult to verify if this is truly the highest consumer. 2) The table join appears correct but we should also show the consumption value for transparency. 3) The query could be clearer by including the consumption amount in the SELECT clause."
1131,False,simple,True,The query has several issues: 1) It's joining Player with Match table using the same ID which is incorrect as these would be different IDs. 2) The Match table isn't necessary for this query since we only need to know which players are from Italy. 3) The Player table should directly link to Country through a country_id or similar field. The current join path could potentially duplicate players and affect the average calculation.
1124,False,moderate,False,LLM Failure
692,False,moderate,True,"The query has several issues: 1) It doesn't specify which badge we're looking for, as a user might have multiple badges. 2) The date difference calculation doesn't specify the unit (days, months, years). 3) The result format (1,) is not meaningful without proper context. The query should use DATEDIFF or a similar function to get a clear time measurement."
1459,True,simple,True,"The query correctly retrieves both the major name and its corresponding department for Garrett Gerke. The JOIN operation between the member and major tables is properly constructed, and the WHERE clause correctly filters for the specific student. The result shows that Garrett Gerke's major is 'Human Development and Family Studies' in the 'Human Development and Family Studies Department'."
452,False,simple,True,"The query looks for cards where isTextless = 0, which assumes that 0 means the card has text. However, this might be incorrect as the column name 'isTextless' suggests that a value of 1 would mean the card is textless, and 0 would mean it has text. To be more explicit and avoid potential confusion, we should check if the card has a non-empty text box."
916,True,simple,True,"The query correctly retrieves the surnames of all Italian drivers from the drivers table by filtering on nationality = 'Italian'. The results show a list of Italian surnames as requested, including well-known Italian F1 drivers like Trulli, Fisichella, and Giovinazzi. The query structure and filtering are appropriate for the question asked."
66,True,simple,True,"The query correctly answers the original question. It: 
1. Filters for schools opened between 2000 and 2005 using strftime
2. Filters for Stanislaus County
3. Filters for directly funded schools
4. Returns a count of schools meeting these criteria
The result shows 7 schools met these criteria, which directly answers the question."
442,True,simple,True,The query correctly retrieves the base set size and set code for sets that were in the Masques and Mirage blocks. The query uses an appropriate JOIN between the sets and set_translations tables and filters the results using the block column. The result shows three sets with their respective base set sizes and set codes.
427,True,moderate,True,"The query correctly retrieves all available languages for the Archenemy set with code 'ARC'. The JOIN between sets and set_translations tables is appropriate, and the filtering conditions are correct. The result shows a comprehensive list of languages in which the Archenemy set is available."
1044,True,simple,True,The query correctly identifies players born in October 1970. It uses SUBSTR to extract the year and month portion of the birthday field and compares it with '1970-10'. The results show four players who meet this criteria. The query implementation is efficient and accurate.
549,True,simple,True,"The query correctly retrieves the body of the post from which the 'bayesian' tag is excerpted. It uses an appropriate JOIN between the tags and posts tables, and properly filters for the specific tag name. The result provides the exact excerpt that defines or describes the 'bayesian' tag."
1386,True,simple,True,"The query correctly calculates the total expenses for the Yearly Kickoff event by joining the event, budget, and expense tables. The joins are properly established using the appropriate foreign keys (event_id, budget_id) and the filtering is done correctly on the event_name. The result shows the sum of all costs associated with the Yearly Kickoff event."
938,False,moderate,True,"The query has several issues: 1) It's not correctly identifying the champion/winner of the race. The query is trying to use 'time' to determine the winner, which is not reliable. We should use 'position=1' or 'positionOrder=1' to identify the race winner. 2) The joins are correct in connecting drivers, results, and races tables, but the filtering condition needs to be adjusted to properly identify the winner."
1357,True,simple,True,"The query correctly retrieves the dates when Connor Hilton paid dues. It properly joins the member and income tables, filters by the member's first and last name, and specifically looks for 'Dues' as the source of income. The result shows that Connor Hilton paid dues on two occasions: October 2, 2019, and September 12, 2019."
477,True,challenging,True,"The query correctly identifies which artists from the given list (Jeremy Jarvis, Aaron Miller, Chippy) have designed cards in the Coldsnap set. The results show that both Chippy and Jeremy Jarvis have designed cards in this set, while Aaron Miller has not. The query uses appropriate joins between the cards and sets tables, and correctly filters for the specific set name and artists. The GROUP BY clause eliminates any duplicate artist entries."
713,True,simple,True,"The query correctly retrieves the upvote number for the user who made the specific comment. It uses an appropriate JOIN between the comments and users tables to match the user who made the comment 'R is also lazy evaluated.' and returns their UpVotes count. The result shows that this user has 4,235 upvotes."
1458,True,moderate,True,"The query correctly calculates the difference in membership percentages between New Jersey and Vermont. It does this by:
1. Counting members in New Jersey
2. Subtracting members in Vermont
3. Converting to a percentage of total members
4. Properly joining the member and zip_code tables
The result shows that there is approximately 12.12% more membership from New Jersey compared to Vermont."
784,True,simple,True,"The query correctly identifies vampire heroes by joining the superhero table with the race table and filtering for vampires. The results show Liam and Eric Brooks (who is known as Blade), which are both vampire characters. The query properly uses an INNER JOIN to connect the tables using race_id and filters specifically for the Vampire race."
342,False,simple,True,"The query has several issues: 1) It only returns one card (LIMIT 1) when the question asks to 'list' cards implying multiple results. 2) The question mentions 'value' but this isn't considered in the query. 3) The ORDER BY is ascending by default, but we want cards with MORE converted mana cost. 4) The comparison between value and mana cost isn't being made at all."
204,True,simple,True,The query correctly counts the number of carcinogenic molecules (indicated by label = '+') within the first 100 molecules. The query uses the appropriate BETWEEN clause to limit the range and correctly joins with the label condition. The result shows that 29 molecules out of the first 100 are carcinogenic.
458,False,simple,True,"The query has several issues: 1) Using LIKE with '%arena,mtgo%' is not reliable as it might catch other combinations and wrong ordering of these values. 2) The availability field should be checked for both values independently. 3) The artist count might be inflated as we're not using DISTINCT artists. 4) The CASE statement is unnecessary for this query."
615,False,moderate,True,"The query has several issues: 1) The result should be a percentage (multiplied by 100), but the query formatting makes it unclear whether that's happening correctly. 2) The age calculation logic is correct (between 13 and 18 for teenagers), but the IIF function might not be standard SQL - CASE WHEN would be more widely supported. 3) The query doesn't properly format the percentage for readability. 4) The backticks around 'Name' might cause issues in some SQL dialects."
295,False,simple,True,"The query has multiple issues: 1) It's filtering for molecules where label = '+' which doesn't specifically indicate carcinogenic compounds, 2) The label condition should likely reference a specific carcinogenic label from the database, 3) The case sensitivity of 'h' vs 'H' for hydrogen should be verified, 4) The query should be checking for carcinogenic compounds in a more specific way."
414,False,simple,True,"The query has several issues: 1) The query returns all languages for sets in the Ravnica block with 180 cards, but doesn't specify which set specifically. 2) There could be multiple sets in the Ravnica block with 180 cards, making the results ambiguous. 3) We should identify the specific set first and then find its translations. 4) The baseSetSize filter might be too restrictive if we're not certain about the exact number."
1236,True,challenging,True,"The query correctly addresses all requirements of the question:
1. Filters female patients (T1.SEX = 'F')
2. Checks for age 50 and above using the Birthday field
3. Identifies abnormal RBC counts (< 3.5 or > 6.0)
4. Shows admission status with '+' for admitted and '-' for not admitted
5. Uses DISTINCT to avoid duplicates
The results show patient IDs and their admission status as requested."
935,False,simple,True,"The query is not accurately counting the finished drivers. Using T2.time IS NOT NULL is incorrect because not all finished races have a time recorded (some might have status like 'Finished' but no time). Instead, we should check the status to determine if a driver finished the race. In F1, drivers can finish a race even if they're lapped or have other conditions."
776,True,simple,True,The query correctly retrieves the hero name and race for Charles Chandler. The result shows his superhero name is '3-D Man' and his race is marked as '-'. The query properly joins the superhero and race tables and filters by the full name. The structure of the query is correct and provides the requested information.
817,False,moderate,True,"The query returns multiple races for blue-haired male superheroes, which makes it ambiguous to answer the original question that seems to be asking about a specific superhero. The result shows three different races (Mutant, -, and Strontian). To make the query more specific, we might need additional filtering criteria to identify the specific blue-haired male superhero in question. Consider adding the superhero's name or other unique identifiers if available."
353,True,simple,True,"The query correctly retrieves the names of sets that have Italian translations along with their total card count. It properly joins the 'sets' table with 'set_translations' table and filters for Italian language. The results show set names and their corresponding card counts, which directly answers both parts of the original question."
1062,False,moderate,True,The query has several issues: 1) Using SUBSTR on the date field is not the best practice for date comparisons. 2) The date format in the database should be handled with proper date functions. 3) There's no ORDER BY clause to ensure consistent results. 4) The syntax for extracting year from date might vary depending on the SQL flavor being used.
1501,False,moderate,False,LLM Failure
159,True,simple,True,"The query correctly retrieves all withdrawal transaction IDs for client 3356. The query uses appropriate joins to connect client information through dispositions and accounts to transactions. The operation 'VYBER' correctly filters for withdrawals, and the client_id filter is properly applied. The result shows multiple transaction IDs, which is expected for a client's withdrawal history."
435,False,simple,True,The query has several issues: 1. The GROUP BY clause is unnecessary since we're not performing any aggregation. 2. The query doesn't provide a count of cards as requested in the question. 3. We should use COUNT() to get the total number of black-bordered cards along with listing the IDs.
892,True,moderate,True,"The query correctly returns the driver with the most points by joining the necessary tables (races, driverStandings, and drivers) and ordering by points in descending order. It provides the full name (Sebastian Vettel) along with their highest points (397.0). The LIMIT 1 ensures we get only the top scorer."
748,True,simple,True,The query correctly retrieves the eye color of the superhero with ID 75. It properly joins the superhero table with the colour table using the eye_colour_id as the joining key. The result shows that the superhero has blue eyes.
192,True,moderate,True,"The query correctly calculates the average loan amount for running contracts with statement issuance after each transaction. It joins the account and loan tables, filters for active loans (status 'C' and 'D'), and specifically looks at accounts with frequency 'POPLATEK PO OBRATU' (which means statement issuance after each transaction). The result appears reasonable for average loan amounts."
678,True,simple,True,"The query correctly retrieves the post with the most views by Harvey Motulsky by: 1) Joining the users and posts tables to connect posts with their authors, 2) Filtering for posts by Harvey Motulsky specifically, 3) Ordering by view count in descending order, and 4) Limiting to 1 result to get the highest viewed post. The query returns both the ID (109) and title of the post as requested in the original question."
1224,True,simple,True,"The query correctly retrieves the highest total bilirubin level (7.9) along with the corresponding patient details (ID: 2931207, Sex: F, Birthday: 1959-01-05). The query uses appropriate JOIN between Patient and Laboratory tables, orders by T-BIL in descending order, and limits to 1 record to get the highest value. The result includes all requested information: the bilirubin level and patient details including ID, sex, and birthday."
1177,True,simple,True,"The query correctly checks if the total cholesterol status was normal for the specified patient on the given date. The query uses a CASE statement to categorize the T-CHO (Total Cholesterol) value, where values below 250 are considered 'Normal'. The result shows 'Normal', directly answering the original question. The logic and filtering conditions are appropriate, and the result format is clear."
31,True,moderate,True,"The query correctly retrieves the free meal rate (calculated as Free Meal Count divided by total Enrollment) for the 10th and 11th schools when ordered by enrollment in descending order. The LIMIT 9, 2 correctly skips the first 9 records and returns the next 2 records, which correspond to the 10th and 11th schools. The calculation uses CAST to ensure proper decimal division."
512,False,simple,True,"The query has a few issues: 1) It's summing cards where power is '*' OR NULL, but the question only asks for unknown power (which is typically NULL). 2) The hasFoil condition might be oversimplified - we should check if the card exists in foil version. 3) The duelDeck comparison should likely be case-insensitive."
202,True,simple,True,"The query correctly counts the number of triple bonds by filtering for bonds with the '#' symbol, which represents triple bonds in chemical notation. The result shows there are 6 triple bonds in the database. The query is concise and accurate, using the appropriate COUNT aggregate function."
1226,False,simple,True,"The query has several issues: 1) It's ordering by Birthday in ascending order when we want the oldest patient (should be descending), 2) The Birthday comparison should be done before the T-CHO ordering to find the oldest patient among those with highest T-CHO, 3) It would be clearer to first find the maximum T-CHO value and then find the oldest patient with that value."
893,True,simple,True,"The query correctly retrieves the top 3 drivers and their points from the 2017 Chinese Grand Prix. It joins the necessary tables (races, driverStandings, and drivers) to get the driver names and points. The results show Sebastian Vettel and Lewis Hamilton tied for the lead with 43 points, followed by Max Verstappen with 25 points. The filtering conditions, ordering, and limit are all appropriate for the question asked."
579,True,simple,True,"The query correctly retrieves all comments made on the specified post by joining the comments table with the posts table and filtering by the exact post title. The results show relevant comments discussing the post about gentle boosting and AdaBoost. The query structure is appropriate, using an INNER JOIN to connect the comments with their corresponding post, and the WHERE clause correctly filters for the specific post title."
879,True,moderate,True,"The query correctly retrieves the nationality of the driver who set the fastest lap speed. It joins the drivers and results tables, orders by fastestLapSpeed in descending order, and takes the first record which represents the fastest speed. The result shows that the driver with the fastest lap speed is Italian."
948,True,simple,True,"The query correctly answers the question by joining the constructorStandings and constructors tables, filtering for British constructors, and finding the maximum points achieved. The result shows that the highest points achieved by any British constructor was 497 points. The query structure and logic are sound, using appropriate JOIN and WHERE clauses to filter for British nationality."
